"series","ts","value","version"
"dendrometer2_ch1",2019-06-02 09:10:00,2639.228516,1
"dendrometer2_ch1",2019-06-02 09:20:00,2639.228516,1
"dendrometer2_ch1",2019-06-02 09:30:00,2639.257967,1
"dendrometer2_ch1",2019-06-02 09:40:00,2639.838867,1
"dendrometer2_ch1",2019-06-02 09:50:00,2639.838867,1
"dendrometer2_ch1",2019-06-02 10:00:00,2639.838867,1
"dendrometer2_ch1",2019-06-02 10:10:00,2639.838867,1
"dendrometer2_ch1",2019-06-02 10:20:00,2639.838867,1
"dendrometer2_ch1",2019-06-02 10:30:00,2639.838867,1
"dendrometer2_ch1",2019-06-02 10:40:00,2639.838867,1
"dendrometer2_ch1",2019-06-02 10:50:00,2639.838867,1
"dendrometer2_ch1",2019-06-02 11:00:00,2639.86735,1
"dendrometer2_ch1",2019-06-02 11:10:00,2640.449219,1
"dendrometer2_ch1",2019-06-02 11:20:00,2640.449219,1
"dendrometer2_ch1",2019-06-02 11:30:00,2640.477702,1
"dendrometer2_ch1",2019-06-02 11:40:00,2641.05957,1
"dendrometer2_ch1",2019-06-02 11:50:00,2641.230469,1
"dendrometer2_ch1",2019-06-02 12:00:00,2644.949925,1
"dendrometer2_ch1",2019-06-02 12:10:00,2649.751994,1
"dendrometer2_ch1",2019-06-02 12:20:00,2652.862752,1
"dendrometer2_ch1",2019-06-02 12:30:00,2656.899211,1
"dendrometer2_ch1",2019-06-02 12:40:00,2656.288859,1
"dendrometer2_ch1",2019-06-02 12:50:00,2655.708008,1
"dendrometer2_ch1",2019-06-02 13:00:00,2655.708008,1
"dendrometer2_ch1",2019-06-02 13:10:00,2655.708008,1
"dendrometer2_ch1",2019-06-02 13:20:00,2655.767008,1
"dendrometer2_ch1",2019-06-02 13:30:00,2657.017065,1
"dendrometer2_ch1",2019-06-02 13:40:00,2658.759766,1
"dendrometer2_ch1",2019-06-02 13:50:00,2658.702799,1
"dendrometer2_ch1",2019-06-02 14:00:00,2657.539063,1
"dendrometer2_ch1",2019-06-02 14:10:00,2657.510579,1
"dendrometer2_ch1",2019-06-02 14:20:00,2656.928711,1
"dendrometer2_ch1",2019-06-02 14:30:00,2656.928711,1
"dendrometer2_ch1",2019-06-02 14:40:00,2656.928711,1
"dendrometer2_ch1",2019-06-02 14:50:00,2656.928711,1
"dendrometer2_ch1",2019-06-02 15:00:00,2656.928711,1
"dendrometer2_ch1",2019-06-02 15:10:00,2656.928711,1
"dendrometer2_ch1",2019-06-02 15:20:00,2656.958211,1
"dendrometer2_ch1",2019-06-02 15:30:00,2657.597965,1
"dendrometer2_ch1",2019-06-02 15:40:00,2658.759766,1
"dendrometer2_ch1",2019-06-02 15:50:00,2658.731283,1
"dendrometer2_ch1",2019-06-02 16:00:00,2658.149414,1
"dendrometer2_ch1",2019-06-02 16:10:00,2658.120931,1
"dendrometer2_ch1",2019-06-02 16:20:00,2657.539063,1
"dendrometer2_ch1",2019-06-02 16:30:00,2657.567593,1
