series,ts,value,version
dendrometer1_ch3,03.06.19 02:20,8253.78418,1
dendrometer1_ch3,03.06.19 02:30,8253.78418,1
dendrometer1_ch3,03.06.19 02:40,8253.78418,1
dendrometer1_ch3,03.06.19 02:50,8253.78418,1
dendrometer1_ch3,03.06.19 03:00,8253.78418,1
dendrometer1_ch3,03.06.19 03:10,8253.78418,1
dendrometer1_ch3,03.06.19 03:20,8253.78418,1
dendrometer1_ch3,03.06.19 03:30,8253.78418,1
dendrometer1_ch3,03.06.19 03:40,8253.78418,1
dendrometer1_ch3,03.06.19 03:50,8253.78418,1
dendrometer1_ch3,03.06.19 04:00,8253.78418,1
dendrometer1_ch3,03.06.19 04:10,8253.812663,1
dendrometer1_ch3,03.06.19 04:20,8254.394531,1
dendrometer1_ch3,03.06.19 04:30,8254.394531,1
dendrometer1_ch3,03.06.19 04:40,8254.423014,1
dendrometer1_ch3,03.06.19 04:50,8255.033318,1
dendrometer1_ch3,03.06.19 05:00,8255.6427,1
dendrometer1_ch3,03.06.19 05:10,8256.280518,1
dendrometer1_ch3,03.06.19 05:20,8257.583618,1
dendrometer1_ch3,03.06.19 05:30,8260.552979,1
dendrometer1_ch3,03.06.19 05:40,8261.856308,1
dendrometer1_ch3,03.06.19 05:50,8264.88444,1
dendrometer1_ch3,03.06.19 06:00,8267.183431,1
dendrometer1_ch3,03.06.19 06:10,8266.573079,1
dendrometer1_ch3,03.06.19 06:20,8265.991211,1
dendrometer1_ch3,03.06.19 06:30,8265.962728,1
dendrometer1_ch3,03.06.19 06:40,8265.380859,1
dendrometer1_ch3,03.06.19 06:50,8265.466166,1
dendrometer1_ch3,03.06.19 07:00,8267.184448,1
dendrometer1_ch3,03.06.19 07:10,8266.546539,1
dendrometer1_ch3,03.06.19 07:20,8265.352376,1
dendrometer1_ch3,03.06.19 07:30,8264.742025,1
dendrometer1_ch3,03.06.19 07:40,8264.131673,1
dendrometer1_ch3,03.06.19 07:50,8263.549805,1
dendrometer1_ch3,03.06.19 08:00,8263.521322,1
